code_insee;nom_commune;code_departement;dose_rayonnements_telluriques;dose_rayonnements_cosmiques;dose_radon_maison_individuelle;dose_radon_habitat_collectif;dose_depots_essais_atmospheriques_et_tchernobyl;;
15211;Saint-Santin-Cantalès;15;896;384;12783;5275;9;;
15212;Saint-Santin-de-Maurs;15;926;336;5683;2864;9;;
15213;Saint-Saturnin;15;978;464;4935;2610;9;;
15214;Saint-Saury;15;998;402;12813;5285;9;;
15215;Saint-Simon;15;974;387;11366;4794;9;;
15216;Saint-Urcize;15;933;515;11846;4957;9;;
15217;Saint-Victor;15;887;376;11806;4943;9;;
15218;Saint-Vincent-de-Salers;15;1035;393;7265;3401;9;;
15219;Salers;15;886;466;8738;3902;9;;
15220;Salins;15;1024;392;8328;3762;9;;
15221;Sansac-de-Marmiesse;15;1035;377;9642;4209;9;;
15222;Sansac-Veinazès;15;960;425;10167;4387;9;;
15223;Sauvat;15;1111;369;11198;4737;9;;
15224;La Ségalassière;15;983;382;13813;5625;9;;
15225;Ségur-les-Villas;15;971;494;5665;2858;9;;
15226;Sénezergues;15;962;373;8970;3980;9;;
15228;Siran;15;1033;389;14786;5955;9;;
15229;Soulages;15;850;472;7905;3619;9;;
15230;Sourniac;15;1017;398;9259;4078;9;;
15231;Talizat;15;855;475;5950;2954;9;;
15232;Tanavelle;15;779;507;6554;3160;9;;
15233;Teissières-de-Cornet;15;972;390;9213;4063;9;;
15234;Teissières-lès-Bouliès;15;883;425;9669;4217;9;;
15235;Les Ternes;15;810;475;6773;3234;9;;
15236;Thiézac;15;972;423;10238;4411;9;;
15237;Tiviers;15;841;438;6991;3308;9;;
15238;Tournemire;15;973;424;9695;4226;9;;
15240;Trémouille;15;1059;402;6860;3264;9;;
15241;La Trinitat;15;936;554;12944;5330;9;;
15242;Le Trioulou;15;940;341;6466;3130;9;;
15243;Trizac;15;1046;469;6822;3251;9;;
15244;Ussel;15;838;486;5582;2830;9;;
15245;Vabres;15;852;423;8220;3726;9;;
15246;Valette;15;1040;447;6915;3282;9;;
15247;Valjouze;15;866;468;5629;2846;9;;
15248;Valuéjols;15;835;499;4945;2613;9;;
15249;Le Vaulmier;15;1008;425;7386;3442;9;;
15250;Vebret;15;1151;357;13031;5359;9;;
15251;Védrines-Saint-Loup;15;850;485;8486;3816;9;;
15252;Velzic;15;973;404;10772;4592;9;;
15253;Vernols;15;834;518;5461;2789;9;;
15254;Veyrières;15;1190;379;12309;5114;9;;
15255;Vézac;15;894;393;9594;4192;9;;
15256;Vèze;15;941;538;5386;2763;9;;
15257;Vezels-Roussy;15;881;405;9791;4259;9;;
15258;Vic-sur-Cère;15;974;394;11338;4784;9;;
15259;Vieillespesse;15;848;466;6304;3075;9;;
15260;Vieillevie;15;857;318;8344;3767;9;;
15261;Le Vigean;15;1065;427;8612;3858;9;;
15262;Villedieu;15;923;458;5860;2924;9;;
15263;Virargues;15;942;489;5449;2785;9;;
15264;Vitrac;15;986;377;12774;5272;9;;
15265;Ydes;15;1193;351;13833;5632;9;;
15266;Yolet;15;970;396;10348;4448;9;;
15267;Ytrac;15;1040;385;9073;4015;9;;
15268;Le Rouget-Pers;15;1022;427;12985;5344;9;;
15269;Besse;15;982;408;9919;4302;9;;
16001;Abzac;16;970;315;6612;3180;9;;
16002;Les Adjots;16;702;306;7294;3411;9;;
16003;Agris;16;723;304;4387;2424;9;;
16005;Aigre;16;605;303;3796;2223;9;;
16007;Alloue;16;847;311;5941;2951;9;;
16008;Ambérac;16;603;302;3644;2172;9;;
16009;Ambernac;16;862;314;7020;3318;9;;
16010;Ambleville;16;474;303;2646;1832;9;;
16011;Anais;16;592;305;3639;2170;9;;
16012;Angeac-Champagne;16;460;299;2869;1908;9;;
16013;Angeac-Charente;16;506;299;2854;1903;9;;
16014;Angeduc;16;508;306;2970;1943;9;;
16015;Angoulême;16;604;305;2982;1947;9;;
16016;Ansac-sur-Vienne;16;1001;310;9910;4300;9;;
16018;Ars;16;484;298;3141;2001;9;;
16019;Asnières-sur-Nouère;16;517;303;4229;2370;9;;
16020;Aubeterre-sur-Dronne;16;532;303;3375;2080;9;;
16023;Aunac-sur-Charente;16;693;307;4854;2582;9;;
16024;Aussac-Vadalle;16;637;311;3611;2160;9;;
16025;Baignes-Sainte-Radegonde;16;488;303;2832;1896;9;;
16026;Balzac;16;558;303;4009;2295;9;;
16027;Barbezières;16;551;304;3633;2168;9;;
16028;Barbezieux-Saint-Hilaire;16;523;306;2376;1741;9;;
16029;Bardenac;16;522;309;2896;1917;9;;
16030;Barret;16;499;308;2650;1834;9;;
16031;Barro;16;717;304;6311;3077;9;;
16032;Bassac;16;533;299;2939;1932;9;;
16034;Bazac;16;531;302;2979;1946;9;;
16035;Beaulieu-sur-Sonnette;16;724;308;5528;2811;9;;
16036;Bécheresse;16;534;312;2999;1952;9;;
16037;Bellon;16;537;307;3163;2008;9;;
16038;Benest;16;799;312;5229;2710;9;;
16039;Bernac;16;703;306;5683;2864;9;;
16040;Berneuil;16;509;309;2889;1915;9;;
16041;Bessac;16;521;305;2882;1913;9;;
16042;Bessé;16;650;306;3823;2232;9;;
16044;Bioussac;16;706;308;6392;3105;9;;
16045;Birac;16;479;303;2845;1900;9;;
16046;Coteaux-du-Blanzacais;16;538;305;3091;1984;9;;
16047;Blanzaguet-Saint-Cybard;16;553;306;3473;2114;9;;
16048;Boisbreteau;16;510;308;2710;1854;9;;
16049;Bonnes;16;560;301;3346;2070;9;;
16050;Bonneuil;16;472;306;2786;1880;9;;
16052;Bors (Canton de Tude-et-Lavalette);16;559;310;3185;2016;9;;
16053;Bors (Canton de Charente-Sud);16;502;307;2610;1820;9;;
16054;Le Bouchage;16;765;313;5957;2957;9;;
16055;Bouëx;16;633;310;3344;2070;9;;
16056;Bourg-Charente;16;505;298;3032;1964;9;;
16057;Bouteville;16;472;308;2782;1879;9;;
16058;Boutiers-Saint-Trojan;16;443;301;3194;2019;9;;
16059;Brettes;16;674;305;4163;2348;9;;
16060;Bréville;16;504;299;3067;1975;9;;
16061;Brie;16;655;308;3666;2179;9;;
16062;Brie-sous-Barbezieux;16;516;308;2906;1921;9;;
16063;Brie-sous-Chalais;16;507;307;2955;1938;9;;
16064;Brigueuil;16;1050;326;12806;5283;9;;
16065;Brillac;16;1063;318;10978;4662;9;;
16066;Brossac;16;528;311;2691;1848;9;;
16067;Bunzac;16;691;307;4025;2301;9;;
16068;Cellefrouin;16;748;306;4598;2495;9;;
16069;Cellettes;16;627;305;2788;1881;9;;
16070;Chabanais;16;1017;312;13449;5501;9;;
16071;Chabrac;16;1044;319;9370;4116;9;;
16072;Chadurie;16;549;311;2957;1938;9;;
16073;Chalais;16;509;301;2613;1821;9;;
16074;Challignac;16;507;307;2901;1919;9;;
16075;Champagne-Vigny;16;529;306;3035;1965;9;;
16076;Champagne-Mouton;16;775;309;6840;3257;9;;
16077;Champmillon;16;514;300;3145;2002;9;;
16078;Champniers;16;637;304;3632;2168;9;;
16079;Chantillac;16;497;310;2352;1733;9;;
16081;La Chapelle;16;580;302;3552;2140;9;;
16082;Boisné-La Tude;16;559;310;2922;1926;9;;
16083;Charmé;16;661;304;3293;2052;9;;
16084;Charras;16;596;314;3204;2022;9;;
16085;Chasseneuil-sur-Bonnieure;16;812;307;6059;2992;9;;
16086;Chassenon;16;1013;317;11818;4947;9;;
16087;Chassiecq;16;755;312;6211;3043;9;;
16088;Chassors;16;490;299;3203;2022;9;;
16089;Châteaubernard;16;463;300;3348;2071;9;;
16090;Châteauneuf-sur-Charente;16;491;299;2693;1848;9;;
16091;Châtignac;16;513;313;2955;1938;9;;
16093;Chazelles;16;651;305;3607;2159;9;;
16095;Chenon;16;706;304;5612;2840;9;;
16096;Cherves-Châtelars;16;920;315;5796;2902;9;;
16097;Cherves-Richemont;16;462;300;3102;1987;9;;
16098;La Chèvrerie;16;702;308;5830;2914;9;;
16099;Chillac;16;528;311;2833;1896;9;;
16100;Chirac;16;1030;313;10536;4512;9;;
16101;Claix;16;523;307;3009;1956;9;;
16102;Cognac;16;464;299;3431;2099;9;;
16103;Combiers;16;584;306;3861;2245;9;;
16104;Condac;16;727;305;5652;2853;9;;
16105;Condéon;16;522;304;2944;1934;9;;
16106;Confolens;16;1018;309;13578;5545;9;;
16107;Coulgens;16;702;305;4028;2302;9;;
16108;Coulonges;16;559;305;3600;2157;9;;
16109;Courbillac;16;507;300;3301;2055;9;;
16110;Courcôme;16;688;308;5021;2639;9;;
16111;Courgeac;16;567;306;2978;1945;9;;
16112;Courlac;16;525;307;3048;1969;9;;
16113;La Couronne;16;559;302;2757;1870;9;;
16114;Couture;16;698;306;5295;2732;9;;
16116;Criteuil-la-Magdeleine;16;515;302;2698;1850;9;;
16117;Curac;16;500;304;2847;1901;9;;
16118;Deviat;16;533;306;2882;1913;9;;
16119;Dignac;16;586;312;3286;2050;9;;
16120;Dirac;16;601;310;3165;2009;9;;
16121;Douzat;16;527;303;3695;2189;9;;
16122;Ébréon;16;616;305;3858;2244;9;;
16123;Échallat;16;534;305;3221;2028;9;;
16124;Écuras;16;837;319;7417;3453;9;;
16125;Édon;16;564;309;3542;2137;9;;
16127;Empuré;16;685;307;4303;2395;9;;
16128;Épenède;16;815;312;5921;2945;9;;
16130;Les Essards;16;519;308;3242;2035;9;;
16131;Esse;16;1052;318;9608;4197;9;;
16132;Étagnac;16;1045;318;11323;4779;9;;
16133;Étriac;16;508;308;2960;1939;9;;
16134;Exideuil;16;1024;311;14094;5720;9;;
16135;Eymouthiers;16;709;320;6203;3041;9;;
16136;La Faye;16;700;309;5835;2915;9;;
16137;Feuillade;16;655;306;4549;2479;9;;
16138;Fléac;16;533;302;4556;2481;9;;
16139;Fleurac;16;530;303;3096;1985;9;;
16140;Fontclaireau;16;647;306;4276;2386;9;;
16141;Fontenille;16;644;307;4164;2348;9;;
16142;La Forêt-de-Tessé;16;710;309;7146;3361;9;;
16143;Fouquebrune;16;563;311;3081;1980;9;;
16144;Fouqueure;16;606;302;3718;2197;9;;
16145;Foussignac;16;533;303;3170;2010;9;;
16146;Garat;16;630;306;3237;2033;9;;
16147;Gardes-le-Pontaroux;16;565;311;3330;2065;9;;
16148;Genac-Bignac;16;565;302;3322;2062;9;;
16150;Gensac-la-Pallue;16;479;299;2906;1921;9;;
16151;Genté;16;454;303;3002;1953;9;;
16152;Gimeux;16;483;299;3103;1988;9;;
16153;Mainxe-Gondeville;16;522;298;2908;1922;9;;
16154;Gond-Pontouvre;16;577;300;3228;2030;9;;
16155;Les Gours;16;614;304;3679;2183;9;;
16157;Le Grand-Madieu;16;766;313;6554;3160;9;;
16158;Grassac;16;629;314;4323;2402;9;;
16160;Guimps;16;519;302;2860;1905;9;;
16161;Guizengeard;16;508;304;2734;1863;9;;
16162;Gurat;16;573;305;3243;2035;9;;
16163;Hiersac;16;516;303;3109;1990;9;;
16164;Hiesse;16;928;319;6586;3171;9;;
16165;Houlette;16;506;300;3113;1991;9;;
16166;L'Isle-d'Espagnac;16;630;302;3323;2062;9;;
16167;Jarnac;16;531;299;3293;2052;9;;
16168;Jauldes;16;653;308;3607;2159;9;;
16169;Javrezac;16;450;300;3259;2041;9;;
16170;Juignac;16;573;311;2987;1948;9;;
16171;Juillac-le-Coq;16;470;301;2617;1823;9;;
16173;Juillé;16;643;304;4004;2294;9;;
16174;Julienne;16;502;300;3125;1995;9;;
16175;Val des Vignes;16;523;308;2966;1941;9;;
16176;Lachaise;16;509;300;2765;1873;9;;
16177;Ladiville;16;532;301;2937;1931;9;;
16178;Lagarde-sur-le-Né;16;514;303;2678;1843;9;;
16180;Laprade;16;566;301;3443;2103;9;;
16181;Lessac;16;1021;311;7048;3327;9;;
16182;Lesterps;16;1066;320;9042;4005;9;;
16183;Lésignac-Durand;16;939;321;9503;4161;9;;
16184;Lichères;16;676;303;4458;2448;9;;
16185;Ligné;16;628;303;3731;2201;9;;
16186;Lignières-Sonneville;16;506;302;2700;1851;9;;
16187;Linars;16;537;301;3720;2197;9;;
16188;Le Lindois;16;886;326;7283;3407;9;;
16189;Londigny;16;716;309;7130;3355;9;;
16190;Longré;16;671;304;3972;2283;9;;
16191;Lonnes;16;660;304;4382;2422;9;;
16192;Terres-de-Haute-Charente;16;999;317;6221;3047;9;;
16193;Louzac-Saint-André;16;437;302;3067;1975;9;;
16194;Lupsault;16;605;305;3652;2174;9;;
16195;Lussac;16;813;310;5483;2796;9;;
16196;Luxé;16;638;303;3660;2177;9;;
16197;La Magdeleine;16;700;311;5437;2780;9;;
16198;Magnac-Lavalette-Villars;16;563;306;3148;2003;9;;
16199;Magnac-sur-Touvre;16;719;301;2936;1931;9;;
16200;Maine-de-Boixe;16;618;306;3407;2091;9;;
16203;Mainzac;16;602;312;5149;2683;9;;
16204;Bellevigne;16;489;303;2803;1886;9;;
16205;Manot;16;1019;312;10025;4339;9;;
16206;Mansle;16;651;303;3460;2109;9;;
16207;Marcillac-Lanville;16;600;303;3582;2150;9;;
16208;Mareuil;16;501;302;3378;2081;9;;
16209;Marillac-le-Franc;16;773;308;4437;2441;9;;
16210;Marsac;16;537;301;4079;2319;9;;
16211;Marthon;16;657;306;3729;2200;9;;
16212;Massignac;16;924;322;11013;4674;9;;
16213;Mazerolles;16;799;332;5437;2781;9;;
16215;Médillac;16;529;300;2923;1927;9;;
16216;Mérignac;16;584;301;2952;1936;9;;
16217;Merpins;16;474;299;3367;2077;9;;
16218;Mesnac;16;474;299;3057;1972;9;;
16220;Les Métairies;16;502;300;3286;2050;9;;
16221;Mons;16;559;303;3803;2225;9;;
16222;Montboyer;16;542;304;3368;2078;9;;
16223;Montbron;16;792;310;4979;2625;9;;
16224;Montmérac;16;513;308;2867;1908;9;;
16225;Montembœuf;16;883;325;4515;2467;9;;
16226;Montignac-Charente;16;545;301;4070;2316;9;;
16227;Montignac-le-Coq;16;557;309;3402;2089;9;;
16229;Montjean;16;717;310;7129;3355;9;;
16230;Montmoreau;16;603;314;2659;1837;9;;
16231;Montrollet;16;1050;327;12794;5279;9;;
16232;Mornac;16;655;304;3454;2107;9;;
16233;Mosnac;16;514;299;2989;1949;9;;
16234;Moulidars;16;529;304;3048;1969;9;;
16236;Mouthiers-sur-Boëme;16;558;304;3019;1959;9;;
16237;Mouton;16;690;302;4301;2395;9;;
16238;Moutonneau;16;689;307;4543;2477;9;;
16239;Mouzon;16;924;325;8464;3808;9;;
16240;Nabinaud;16;545;304;3570;2146;9;;
16241;Nanclars;16;644;305;3798;2224;9;;
16242;Nanteuil-en-Vallée;16;728;306;7586;3510;9;;
16243;Nercillac;16;481;299;3125;1995;9;;
16244;Nersac;16;540;300;3262;2042;9;;
16245;Nieuil;16;883;309;5755;2888;9;;
16246;Nonac;16;556;309;2911;1922;9;;
16248;Oradour;16;612;303;3807;2227;9;;
16249;Oradour-Fanais;16;983;315;5827;2913;9;;
16250;Orgedeuil;16;754;312;5146;2682;9;;
16251;Oriolles;16;522;304;2829;1895;9;;
16252;Orival;16;513;306;2861;1906;9;;
16253;Paizay-Naudouin-Embourie;16;681;305;3940;2272;9;;
16254;Palluaud;16;553;304;3482;2117;9;;
16255;Parzac;16;740;309;5920;2944;9;;
16256;Passirac;16;530;311;2745;1866;9;;
16258;Pérignac;16;555;312;2954;1937;9;;
16260;Pillac;16;551;305;3330;2065;9;;
16261;Les Pins;16;771;307;4898;2597;9;;
16263;Plassac-Rouffiac;16;532;305;2965;1941;9;;
16264;Pleuville;16;810;312;5079;2659;9;;
16267;Poullignac;16;526;306;2882;1913;9;;
16268;Poursac;16;707;307;6002;2972;9;;
16269;Pranzac;16;678;304;3813;2229;9;;
16270;Pressignac;16;1006;322;13066;5371;9;;
16271;Puymoyen;16;586;309;2597;1816;9;;
16272;Puyréaux;16;670;305;3819;2231;9;;
16273;Raix;16;696;309;4696;2529;9;;
16275;Ranville-Breuillaud;16;541;306;3528;2132;9;;
16276;Reignac;16;504;302;3128;1996;9;;
16277;Réparsac;16;498;299;3094;1985;9;;
16279;Rioux-Martin;16;497;303;2860;1905;9;;
16280;Rivières;16;771;306;4437;2441;9;;
16281;La Rochefoucauld-en-Angoumois;16;803;304;3983;2287;9;;
16282;La Rochette;16;714;304;4211;2364;9;;
16283;Ronsenac;16;559;306;3128;1996;9;;
16284;Rouffiac;16;520;311;2954;1937;9;;
16285;Rougnac;16;589;312;3320;2061;9;;
16286;Rouillac;16;545;307;2741;1865;9;;
16287;Roullet-Saint-Estèphe;16;550;301;2988;1949;9;;
16289;Roussines;16;875;322;8940;3970;9;;
16290;Rouzède;16;844;321;6584;3170;9;;
16291;Ruelle-sur-Touvre;16;692;301;3146;2002;9;;
16292;Ruffec;16;699;306;4602;2497;9;;
16293;Saint-Adjutory;16;798;316;5098;2665;9;;
16295;Saint-Amant-de-Boixe;16;598;306;3815;2229;9;;
16297;Graves-Saint-Amant;16;519;299;2898;1918;9;;
16298;Saint-Amant-de-Nouère;16;521;305;3646;2172;9;;
16300;Val-de-Bonnieure;16;708;305;4300;2394;9;;
16301;Saint-Aulais-la-Chapelle;16;518;303;2913;1923;9;;
16302;Saint-Avit;16;525;306;2924;1927;9;;
16303;Saint-Bonnet;16;507;303;2869;1908;9;;
16304;Saint-Brice;16;481;301;3158;2006;9;;
16306;Saint-Christophe;16;1031;325;10426;4474;9;;
16307;Saint-Ciers-sur-Bonnieure;16;693;304;4110;2330;9;;
16308;Saint-Claud;16;834;311;5267;2723;9;;
16310;Saint-Coutant;16;799;313;6014;2976;9;;
16312;Saint-Cybardeaux;16;548;304;3126;1995;9;;
16315;Saint-Félix;16;525;312;2991;1950;9;;
16316;Saint-Fort-sur-le-Né;16;480;300;2841;1899;9;;
16317;Saint-Fraigne;16;655;303;4054;2311;9;;
16318;Saint-Front;16;702;305;4017;2298;9;;
16320;Saint-Genis-d'Hiersac;16;544;309;3827;2234;9;;
16321;Saint-Georges;16;694;307;6350;3090;9;;
16323;Saint-Germain-de-Montbron;16;655;308;3842;2239;9;;
16325;Saint-Gourson;16;709;307;7386;3442;9;;
16326;Saint-Groux;16;650;302;3882;2252;9;;
16329;Saint-Laurent-de-Céris;16;820;311;8920;3963;9;;
16330;Saint-Laurent-de-Cognac;16;470;299;3074;1978;9;;
16331;Saint-Laurent-des-Combes;16;532;307;3246;2036;9;;
16334;Saint-Martial;16;547;307;3215;2026;9;;
16335;Saint-Martin-du-Clocher;16;707;308;6243;3054;9;;
16336;Saint-Mary;16;740;305;4888;2594;9;;
16337;Saint-Maurice-des-Lions;16;989;317;9246;4074;9;;
16338;Saint-Médard;16;518;304;2724;1859;9;;
16339;Val-d'Auge;16;535;303;3648;2173;9;;
16340;Saint-Même-les-Carrières;16;525;301;2585;1812;9;;
16341;Saint-Michel;16;541;301;3137;1999;9;;
16342;Saint-Palais-du-Né;16;505;300;2813;1889;9;;
16343;Saint-Preuil;16;473;305;2679;1844;9;;
16345;Saint-Quentin-sur-Charente;16;950;319;11177;4730;9;;
16346;Saint-Quentin-de-Chalais;16;531;304;2890;1915;9;;
16347;Saint-Romain;16;536;305;3178;2013;9;;
16348;Saint-Saturnin;16;513;306;3548;2139;9;;
16349;Sainte-Sévère;16;500;299;2978;1945;9;;
16350;Saint-Séverin;16;579;306;3617;2162;9;;
16351;Saint-Simeux;16;504;301;2967;1942;9;;
16352;Saint-Simon;16;520;299;2933;1930;9;;
16353;Saint-Sornin;16;742;308;4512;2466;9;;
16354;Sainte-Souline;16;515;311;2892;1916;9;;
16355;Saint-Sulpice-de-Cognac;16;472;298;3026;1962;9;;
16356;Saint-Sulpice-de-Ruffec;16;706;306;6386;3103;9;;
16357;Saint-Vallier;16;522;307;2765;1873;9;;
16358;Saint-Yrieix-sur-Charente;16;569;302;4480;2455;9;;
16359;Salles-d'Angles;16;485;301;2977;1945;9;;
16360;Salles-de-Barbezieux;16;503;306;2677;1843;9;;
16361;Salles-de-Villefagnan;16;673;306;4589;2492;9;;
16362;Salles-Lavalette;16;561;304;3220;2027;9;;
16363;Saulgond;16;925;317;6999;3311;9;;
16364;Sauvagnac;16;897;326;10230;4408;9;;
16365;Sauvignac;16;486;306;2646;1833;9;;
16366;Segonzac;16;499;301;2525;1791;9;;
16368;Sers;16;604;311;3341;2069;9;;
16369;Sigogne;16;508;302;3264;2042;9;;
16370;Sireuil;16;517;299;3143;2001;9;;
16372;Souffrignac;16;650;309;5435;2780;9;;
16373;Souvigné;16;653;306;4008;2295;9;;
16374;Soyaux;16;621;309;2658;1837;9;;
16375;Suaux;16;844;315;5794;2902;9;;
16377;La Tâche;16;722;309;4595;2494;9;;
16378;Taizé-Aizie;16;729;307;7211;3383;9;;
16379;Taponnat-Fleurignac;16;792;307;4704;2531;9;;
16380;Le Tâtre;16;491;305;2911;1923;9;;
16381;Theil-Rabier;16;690;309;4939;2611;9;;
16382;Torsac;16;574;310;3077;1979;9;;
16383;Tourriers;16;595;306;3641;2170;9;;
16384;Touvérac;16;510;305;2836;1897;9;;
16385;Touvre;16;638;303;3195;2019;9;;
16387;Triac-Lautrait;16;536;299;3098;1986;9;;
16388;Trois-Palis;16;510;299;3402;2089;9;;
16389;Turgon;16;759;313;6155;3024;9;;
16390;Tusson;16;630;308;3571;2147;9;;
16392;Valence;16;700;305;4057;2312;9;;
16393;Vars;16;557;301;4711;2534;9;;
16394;Vaux-Lavalette;16;560;311;2999;1953;9;;
16395;Vaux-Rouillac;16;525;306;3112;1991;9;;
16396;Ventouse;16;705;305;4583;2490;9;;
16397;Verdille;16;545;306;3550;2140;9;;
16398;Verneuil;16;926;325;12096;5042;9;;
16399;Verrières;16;502;302;2738;1864;9;;
16400;Verteuil-sur-Charente;16;714;304;7684;3543;9;;
16401;Vervant;16;585;305;3537;2135;9;;
16402;Vibrac;16;495;299;2924;1927;9;;
16403;Le Vieux-Cérier;16;775;311;6637;3188;9;;
16404;Vieux-Ruffec;16;771;310;6451;3125;9;;
16405;Vignolles;16;516;306;2930;1929;9;;
16406;Moulins-sur-Tardoire;16;727;306;4282;2388;9;;
16408;Villebois-Lavalette;16;548;314;3262;2042;9;;
16409;Villefagnan;16;718;308;4298;2394;9;;
16412;Villejoubert;16;586;306;3686;2186;9;;
16413;Villiers-le-Roux;16;703;308;5630;2846;9;;
16414;Villognon;16;610;302;3537;2135;9;;
16415;Vindelle;16;549;300;4120;2333;9;;
16416;Vitrac-Saint-Vincent;16;819;311;5549;2819;9;;
16418;Vœuil-et-Giget;16;550;304;2934;1930;9;;
16419;Vouharte;16;568;302;3622;2164;9;;
16420;Voulgézac;16;544;307;2959;1939;9;;
16421;Vouthon;16;696;308;4533;2473;9;;
16422;Vouzan;16;627;310;3013;1957;9;;
16423;Xambes;16;562;305;3621;2164;9;;
16424;Yviers;16;521;302;2927;1928;9;;
16425;Yvrac-et-Malleyrand;16;782;311;4776;2556;9;;
17002;Agudelle;17;542;303;2724;1859;9;;
17003;Aigrefeuille-d'Aunis;17;569;299;2482;1777;9;;
17004;Île-d'Aix;17;527;298;1668;1500;9;;
17005;Allas-Bocage;17;555;303;2673;1842;9;;
17006;Allas-Champagne;17;518;302;2889;1915;9;;
17007;Anais;17;604;298;2687;1847;9;;
17008;Andilly;17;653;298;2931;1929;9;;
17009;Angliers;17;613;298;2853;1903;9;;
17010;Angoulins;17;546;298;2690;1848;9;;
17011;Annepont;17;455;300;2636;1829;9;;
17012;Annezay;17;526;302;2639;1830;9;;
17013;Antezant-la-Chapelle;17;517;300;3116;1992;9;;
17015;Arces;17;560;299;2262;1702;9;;
17016;Archiac;17;480;304;2880;1912;9;;
17017;Archingeay;17;470;299;2625;1825;9;;
17018;Ardillières;17;534;298;2327;1724;9;;
17019;Ars-en-Ré;17;689;298;2721;1858;9;;
17020;Arthenac;17;487;310;2896;1917;9;;
17021;Arvert;17;561;299;1894;1577;9;;
17022;Asnières-la-Giraud;17;460;300;2879;1912;9;;
17023;Aujac;17;499;299;2814;1890;9;;
17024;Aulnay;17;555;302;3070;1977;9;;
17025;Aumagne;17;487;300;2836;1897;9;;
17026;Authon-Ébéon;17;494;299;2793;1882;9;;
17027;Avy;17;489;302;2723;1859;9;;
17028;Aytré;17;650;298;2806;1887;9;;
17029;Bagnizeau;17;503;301;3053;1971;9;;
17030;Balanzac;17;461;300;2890;1916;9;;
17031;Ballans;17;488;303;3433;2100;9;;
17032;Ballon;17;544;298;2190;1678;9;;
17033;La Barde;17;689;301;3106;1989;9;;
17034;Barzan;17;557;299;2283;1709;9;;
17035;Bazauges;17;527;304;3435;2100;9;;
17036;Beaugeay;17;527;298;2049;1630;9;;
17037;Beauvais-sur-Matha;17;523;308;3232;2031;9;;
17038;Bedenac;17;520;302;2382;1743;9;;
17039;Belluire;17;523;299;2595;1815;9;;
17041;Benon;17;634;299;2907;1921;9;;
17042;Bercloux;17;455;301;2631;1827;9;;
17043;Bernay-Saint-Martin;17;555;300;2820;1892;9;;
17044;Berneuil;17;472;302;2804;1886;9;;
17045;Beurlay;17;421;299;2415;1754;9;;
17046;Bignay;17;446;301;2792;1882;9;;
17047;Biron;17;477;301;2797;1884;9;;
17048;Blanzac-lès-Matha;17;501;300;2692;1848;9;;
17049;Blanzay-sur-Boutonne;17;569;300;3166;2009;9;;
17050;Bois;17;532;300;2503;1784;9;;
17051;Le Bois-Plage-en-Ré;17;631;298;2332;1726;9;;
17052;Boisredon;17;613;301;2461;1770;9;;
17053;Bords;17;452;298;2485;1778;9;;
17054;Boresse-et-Martron;17;480;303;2582;1811;9;;
17055;Boscamnant;17;527;305;2823;1893;9;;
17056;Bougneau;17;502;299;2801;1885;9;;
17057;Bouhet;17;607;298;2522;1791;9;;
17058;Bourcefranc-le-Chapus;17;594;298;2029;1623;9;;
17059;Bourgneuf;17;594;300;2778;1877;9;;
17060;Boutenac-Touvent;17;525;302;2314;1720;9;;
17061;Bran;17;479;303;2609;1820;9;;
17062;Bresdon;17;525;305;3456;2108;9;;
17063;Breuil-la-Réorte;17;530;301;2778;1877;9;;
17064;Breuillet;17;523;299;1920;1586;9;;
17065;Breuil-Magné;17;521;299;2098;1646;9;;
17066;Brie-sous-Archiac;17;488;303;2929;1929;9;;
17067;Brie-sous-Matha;17;483;300;3235;2033;9;;
17068;Brie-sous-Mortagne;17;522;301;2329;1725;9;;
17069;Brives-sur-Charente;17;478;298;2925;1927;9;;
17070;Brizambourg;17;451;302;2443;1764;9;;
17071;La Brousse;17;499;302;2442;1763;9;;
17072;Burie;17;447;302;2829;1895;9;;
17073;Bussac-sur-Charente;17;449;299;2838;1898;9;;
17074;Bussac-Forêt;17;549;302;2612;1821;9;;
17075;Cabariot;17;454;298;2439;1762;9;;
17076;Celles;17;487;298;2912;1923;9;;
17077;Cercoux;17;530;304;2794;1883;9;;
17078;Chadenac;17;489;306;2770;1875;9;;
17079;Chaillevette;17;530;298;1816;1551;9;;
17080;Chambon;17;560;299;2419;1755;9;;
17081;Chamouillac;17;553;302;2713;1855;9;;
17082;Champagnac;17;498;301;2842;1899;9;;
17083;Champagne;17;452;299;2251;1698;9;;
17084;Champagnolles;17;523;300;2450;1766;9;;
17085;Champdolent;17;460;299;2462;1770;9;;
